date,usd_mxn,udi,cetes_28d_carry,tiie_28d_carry,policy_rate_carry
2021-08-18,20.0107,6.893799,126.76466834970309,128.53255184267067,127.21292063172649
2021-08-19,20.1175,6.894894,126.78051393324678,128.5495288505599,127.22882224680545
2021-08-20,20.402,6.89599,126.79636149748843,128.56651702787954,127.24472584958629
2021-08-23,20.3907,6.899279,126.84391607687706,128.61750789128465,127.29244858662491
2021-08-24,20.2967,6.900375,126.85977156638666,128.63449612045196,127.30836014269823
2021-08-25,20.2933,6.901472,126.87559379900704,128.65148444957293,127.32427368771606
2021-08-26,20.3522,6.901381,126.89141800501143,128.66847537965114,127.34018922192702
2021-08-27,20.2293,6.90129,126.90724418464595,128.68545318497752,127.35610674557975
2021-08-30,20.1403,6.901017,126.95473456779203,128.7363978981439,127.40387125567555
2021-08-31,20.0605,6.900926,126.97056864440897,128.7533875266554,127.41979673958251
2021-09-01,19.9615,6.900835,126.98605199986311,128.77037224435995,127.43572421417495
2021-09-02,19.9703,6.900744,127.00153724342643,128.7873634949776,127.4516536797017
2021-09-03,19.8992,6.900653,127.01702437532916,128.80434017368495,127.46758513641166
2021-09-06,19.8878,6.900381,127.06349710337679,128.85525142855283,127.51539145612978
2021-09-07,19.944,6.90029,127.07899179094022,128.87223025551606,127.53133088006179
2021-09-08,19.9383,6.900199,127.09484136519416,128.88922384896736,127.54727229642178
2021-09-09,19.9318,6.900108,127.11069291624221,128.90622469561865,127.56321570545882
2021-09-10,19.8717,6.900017,127.12654644433094,128.923213461815,127.57916110742198
2021-09-13,19.8677,6.90255,127.17411889330712,128.9741985686679,127.62700927335959
2021-09-14,19.9035,6.903394,127.19036891961015,128.99118912802098,127.64296264951875
2021-09-15,19.9003,6.904239,127.20662102230543,129.00819088336576,127.65891801984995
2021-09-17,19.9853,6.905928,127.23913145793404,129.04220111712812,127.69083474402547
2021-09-20,20.1735,6.908463,127.28791269095284,129.0932332798847,127.73872479281172
2021-09-21,20.1438,6.909308,127.30417725757444,129.11024489929247,127.75469213341081
2021-09-22,20.0328,6.910153,127.3203731779033,129.12726055365152,127.77066146992749
2021-09-23,20.028,6.910999,127.33657115871316,129.14428921113702,127.78663280261122
2021-09-24,20.1118,6.911844,127.35277120026612,129.16132011427672,127.80260613171154
2021-09-27,20.1052,6.916555,127.40138369200558,129.2124155343007,127.85053810000768
2021-09-28,20.306,6.918489,127.41759197915306,129.22945542159928,127.86651941727017
2021-09-29,20.4977,6.920423,127.4341916598859,129.2465018636815,127.88250273219732
2021-09-30,20.5623,6.922358,127.45079350318827,129.26355163138567,127.89848804503885
2021-10-01,20.5103,6.924293,127.46739750934188,129.28061262487392,127.91447535604448
2021-10-04,20.5747,6.930102,127.51722250772816,129.33410985582887,127.96511485021851
2021-10-05,20.5818,6.932039,127.53383516810489,129.35201005589434,127.98199913620569
2021-10-06,20.6947,6.933977,127.55087510552596,129.3699217161757,127.99888564998061
2021-10-07,20.604,6.935916,127.567917319672,129.3878448407468,128.01577439183723
2021-10-08,20.7293,6.937855,127.58496181084725,129.40575247788345,128.0326653620695
2021-10-11,20.8017,6.942696,127.63610894959048,129.45951722846254,128.08335164596068
2021-10-12,20.7767,6.943657,127.65316255192513,129.47744809081823,128.1002515326362
2021-10-13,20.6827,6.944618,127.67014751438693,129.49536812929355,128.11715364915787
2021-10-14,20.6075,6.94558,127.68713473679232,129.5133021586514,128.13405799581994
2021-10-15,20.4672,6.946542,127.70412421944204,129.53122032400506,128.15096457291662
2021-10-18,20.3587,6.949427,127.75510623186466,129.58504260186535,128.20169768975757
2021-10-19,20.2647,6.95039,127.77210475849941,129.6029955296425,128.2186131915361
2021-10-20,20.185,6.951352,127.78924751588785,129.62093294423212,128.2355309252211
2021-10-21,20.2643,6.952314,127.80639257326291,129.63887284140975,128.25245089110706
2021-10-22,20.1837,6.953277,127.82353993093318,129.65684655091323,128.26937308948854
2021-10-25,20.1897,6.956166,127.8749958088016,129.71079668258963,128.3201530825518
2021-10-26,20.1888,6.958509,127.8921523707393,129.72879405562935,128.33708421386132
2021-10-27,20.193,6.960854,127.90966649049452,129.74679392580458,128.35401757913957
2021-10-28,20.3255,6.963199,127.92718300871111,129.76479629346179,128.37095317868125
2021-10-29,20.5297,6.965545,127.94470192571757,129.7828054844407,128.38789101278124
2021-11-01,20.8598,6.972588,127.9972730727613,129.8368621187256,128.43871792537936
2021-11-03,20.8352,6.977288,128.03283033992025,129.87293330399203,128.4726137119759
2021-11-04,20.6242,6.979638,128.05061267746746,129.89097914807462,128.48956495961846
2021-11-05,20.3925,6.98199,128.0683974847838,129.90893080300944,128.50651844388398
2021-11-08,20.3265,6.98905,128.12176672877783,129.9629609206666,128.55739231936954
2021-11-09,20.2833,6.991405,128.1395614186013,129.98099328149436,128.57435475307835
2021-11-10,20.4702,6.99376,128.15785690042605,129.99903717077004,128.59131942488605
2021-11-11,20.4652,6.99554,128.17615499443906,130.01708789818963,128.60828633508797
2021-11-12,20.5072,6.99732,128.19445570101325,130.03514943865017,128.6252554839794
2021-11-16,20.8092,7.004444,128.26768466038322,130.1105862308445,128.69672884780914
2021-11-17,20.6912,7.006226,128.28549961658607,130.12948840767746,128.71460339348243
2021-11-18,20.7628,7.008009,128.30331704708837,130.1483897158687,128.73248042173154
2021-11-19,20.8283,7.009792,128.3211369522338,130.16731003802363,128.75035993290123
2021-11-22,20.9632,7.015144,128.37461151896608,130.22411680550192,128.8040133673826
2021-11-23,21.2107,7.016929,128.39244132612149,130.24306007369324,128.8219028136836
2021-11-24,21.4357,7.018715,128.4104519324742,130.26200863000258,128.83979474462996
2021-11-25,21.5462,7.020501,128.4284650653147,130.28095089709086,128.85768916056674
2021-11-26,21.8185,7.023736,128.44648072499746,130.29989591870046,128.87558606183902
2021-11-29,21.7333,7.033452,128.50054286864406,130.35672036095792,128.92929168112133
2021-11-30,21.4453,7.036693,128.51856863924093,130.37564924306034,128.94719852718814
2021-12-01,21.271,7.039936,128.53677543646484,130.39458087379415,128.96510786031692
2021-12-02,21.3033,7.043181,128.554984812985,130.41352793080947,128.9830196808531
2021-12-03,21.4177,7.046427,128.57319676916683,130.43247955223643,129.00093398914208
2021-12-06,21.2047,7.056174,128.62784811933716,130.4893020159622,129.0546918439817
2021-12-07,21.0907,7.059426,128.64607039782075,130.50826827353995,129.0726161067378
2021-12-08,20.933,7.06268,128.66465260798932,130.52725432639,129.09054285897483
2021-12-09,21.0328,7.065935,128.6832375022549,130.54623516462328,129.1084721010386
2021-12-10,20.8922,7.069191,128.70182508100524,130.56523689440837,129.12640383327482
2021-12-13,20.9383,7.076453,128.75760392804244,130.62221732252695,129.18021397447748
2021-12-14,21.165,7.078875,128.77620224860985,130.64122176662892,129.1981556708628
2021-12-15,21.2393,7.081298,128.79480325560132,130.66023333042648,129.21609985915043
2021-12-16,20.9238,7.083722,128.8134069494049,130.67924512026624,129.23404653968643
2021-12-17,20.7337,7.086146,128.83201333040873,130.6982992431985,129.25199571281695
2021-12-20,20.7363,7.093425,128.88784860050322,130.76039076545902,129.31124526194452
2021-12-21,20.7823,7.095853,128.90646573418996,130.78113081632765,129.3310011466373
2021-12-22,20.7527,7.098282,128.92598074080806,130.80187415679882,129.35076004959024
2021-12-23,20.6582,7.100711,128.9454987017813,130.822628054165,129.37052197126445
2021-12-24,20.6112,7.103142,128.965019617557,130.84338597127532,129.39028691212118
2021-12-27,20.6828,7.106459,129.02360009817218,130.90569366612513,129.44959985439917
2021-12-28,20.577,7.106903,129.0431328376315,130.92647130872535,129.46937687659914
2021-12-29,20.5835,7.107346,129.06281191538923,130.9472584318381,129.48915692028862
2021-12-30,20.5157,7.107789,129.08249399420632,130.96804630911416,129.5089399859292
2021-12-31,20.4672,7.108233,129.10217907454046,130.9888374864657,129.5287260739826
2022-01-03,20.589,7.109563,129.1612523292226,131.05123082421284,129.58810247723753
2022-01-04,20.4742,7.110006,129.1809494202028,131.0720443078861,129.6079006595604
2022-01-05,20.3977,7.11045,129.2007212821835,131.09285745625516,129.6277018666056
2022-01-06,20.4588,7.110893,129.2204961703575,131.11367937178113,129.6475060988352
2022-01-07,20.4237,7.111337,129.24027408518805,131.13450641554468,129.66731335671142
2022-01-10,20.4453,7.112667,129.2996259942514,131.19701286451962,129.72675328884242
2022-01-11,20.3785,7.11272,129.31941602034104,131.21785496775772,129.74657265392818
2022-01-12,20.366,7.112772,129.33924499746416,131.23870767187634,129.76639504697255
2022-01-13,20.3607,7.112825,129.3590770150304,131.25956915811668,129.78622046843805
2022-01-14,20.3118,7.112878,129.37891207350606,131.28043396046408,129.80604891878738
2022-01-17,20.3002,7.113035,129.4384354990522,131.3430373259064,129.8655524477662
2022-01-18,20.403,7.113088,129.4582827258287,131.36391357200583,129.88539301827902
2022-01-19,20.46,7.11314,129.4783127990171,131.38479496076735,129.90523661999015
2022-01-20,20.4507,7.113193,129.49834597130294,131.4056931722369,129.92508325336263
2022-01-21,20.4598,7.113245,129.51838224316572,131.4266012780839,129.94493291885965
2022-01-24,20.6308,7.113403,129.5785096610118,131.48934227130323,130.00450011273074
2022-01-25,20.6683,7.113456,129.59855833597877,131.5102702611184,130.02436191135905
2022-01-26,20.6415,7.115181,129.61835811572453,131.5312092532881,130.04422674442884
2022-01-27,20.7383,7.116906,129.63816092043666,131.55215559836168,130.06409461240366
2022-01-28,20.8597,7.118632,129.65796675057726,131.57310527914072,130.08396551574722
2022-01-31,20.6352,7.123812,129.7174023981926,131.63598530894126,130.14359644262788
2022-02-01,20.58,7.125539,129.7372203346701,131.65696113754473,130.16347949208438
2022-02-02,20.6003,7.127267,129.75826659485773,131.6779457942949,130.183365579229
2022-02-03,20.5562,7.128996,129.77931626921645,131.69893745348696,130.2032547045258
2022-02-04,20.7325,7.130724,129.80036935830012,131.71994160485892,130.22314686843896
2022-02-08,20.6413,7.137644,129.88461587296453,131.80399903567033,130.30274591954105
2022-02-09,20.5008,7.139374,129.90536133244427,131.82503275718312,130.32265328350096
2022-02-10,20.4148,7.141106,129.92611010543487,131.84606983532728,130.3425636888637
2022-02-11,20.4188,7.142978,129.9468621924656,131.8671421334387,130.36247713609393
2022-02-14,20.411,7.148598,130.00913834309227,131.935298415872,130.42766923880524
2022-02-15,20.3992,7.150472,130.02990369157763,131.9581144268114,130.44940718367837
2022-02-16,20.3335,7.152346,130.05139474510446,131.98095967537157,130.4711487515423
2022-02-17,20.2978,7.154222,130.07288935062485,132.0038272097042,130.4928939430009
2022-02-18,20.3063,7.156097,130.09438750872587,132.02668037228992,130.51464275865808
2022-02-21,20.2825,7.161727,130.15890330438484,132.09520857135112,130.57991095686185
2022-02-22,20.2977,7.163605,130.180415678681,132.1180500344999,130.60167427535467
2022-02-23,20.2435,7.165483,130.20189544726796,132.14089544731834,130.62344122106722
2022-02-24,20.6525,7.167362,130.22337876001677,132.16373012816774,130.64521179460408
2022-02-25,20.4465,7.169241,130.24486561751218,132.18659445347993,130.66698599656985
2022-02-28,20.4257,7.176212,130.3093474643273,132.255277281502,130.73233037908855
2022-03-01,20.5272,7.178537,130.3308485066589,132.2781894061637,130.7541191008184
2022-03-02,20.7193,7.180863,130.3527875328242,132.30111578846368,130.77591145400186
2022-03-03,20.7033,7.18319,130.3747302520589,132.32405165689804,130.7977074392442
2022-03-04,20.9262,7.185517,130.39667666498468,132.34697385831308,130.81950705715073
2022-03-07,21.1947,7.192504,130.4625380721266,132.41571243603022,130.88492771291052
2022-03-08,21.3775,7.194835,130.4844992660354,132.43862771071008,130.90674186752935
2022-03-09,20.9677,7.197166,130.50679036799332,132.46154695100557,130.9285596578406
2022-03-10,20.9743,7.199498,130.52908527801452,132.48448855504,130.95038108445024
2022-03-11,20.9695,7.201499,130.5513839967495,132.50744333274451,130.97220614796433
2022-03-14,20.8908,7.207506,130.6183030117443,132.57633153201894,131.03770316599517
2022-03-15,20.8743,7.209509,130.64061697184212,132.59932063617416,131.0595427831895
2022-03-16,20.7035,7.211513,130.663587946993,132.62233656325358,131.08138604032
2022-03-17,20.5585,7.213518,130.686562961207,132.64536974755623,131.10323293799343
2022-03-18,20.4145,7.215523,130.70954201519433,132.6684353035179,131.12508347681643
2022-03-22,20.2782,7.223548,130.8014986430854,132.7607745143535,131.21252205574322
2022-03-23,20.18,7.225556,130.8250792465908,132.7839154549112,131.23439080941918
2022-03-24,20.1313,7.227565,130.84866410115495,132.80708809237916,131.2562632078874
2022-03-25,19.9577,7.229574,130.8722532075443,132.83029686884043,131.2781392517554
2022-03-28,20.1195,7.236109,130.9430460453291,132.90466803783582,131.34926108374643
2022-03-29,19.9942,7.238289,130.9666521666856,132.92949056884933,131.37297692255322
2022-03-30,19.8632,7.24047,130.99037168257803,132.95432807491352,131.39669704338647
2022-03-31,19.9112,7.242651,131.01409549433833,132.97917022179672,131.42042144701932
2022-04-01,19.8432,7.244833,131.03782360274454,133.00400223490274,131.44415013422505
2022-04-04,19.7443,7.251383,131.10903371562102,133.07850946817652,131.51536190501443
2022-04-05,19.9012,7.253567,131.132779018394,133.1033600315071,131.5391077342473
2022-04-06,20.0665,7.255753,131.15652862170512,133.12820968936185,131.56285785092155
2022-04-07,20.1605,7.257938,131.1802825263333,133.15308062753593,131.5866122558113
2022-04-08,20.12,7.260125,131.20404073305752,133.17796434921755,131.61037094969083
2022-04-11,20.0093,7.267354,131.27534117359883,133.25265230129105,131.68167277301274
2022-04-12,19.8407,7.270209,131.29911659650026,133.27754833849602,131.70544863059678
2022-04-13,19.7967,7.273066,131.32289632539496,133.30246383572705,131.72922878104396
2022-04-18,19.9377,7.287365,131.44185958706757,133.4271945828852,131.848193953361
2022-04-19,20.0447,7.290228,131.4656651683039,133.452163999827,131.87199987726925
2022-04-20,20.0383,7.293092,131.48940202451487,133.4771136232877,131.89581009946934
2022-04-21,20.1802,7.295957,131.51314316654708,133.50206642814004,131.9196246207373
2022-04-22,20.3183,7.298824,131.5368885951744,133.5270424397343,131.94344344184938
2022-04-25,20.2992,7.30743,131.60815060836723,133.6019706850454,132.01492571201464
2022-04-26,20.356,7.308198,131.63191319111596,133.62698394289032,132.03876174026823
2022-04-27,20.4707,7.308965,131.656338223897,133.65202044307628,132.06260207224912
2022-04-28,20.567,7.309733,131.68076778887857,133.67706163412876,132.0864467087344
2022-04-29,20.3728,7.310501,131.70520188690162,133.7021283111362,132.11029565050126
2022-05-02,20.4075,7.312804,131.77853138763192,133.77737772564734,132.18186831526552
2022-05-03,20.335,7.313572,131.80298362623387,133.80248699623883,132.20573448593356
2022-05-04,20.2535,7.314341,131.82806280506273,133.8275957762708,132.2296049657713
2022-05-05,20.2218,7.315109,131.85314675590206,133.852726740041,132.25347975555678
2022-05-06,20.1085,7.315877,131.87823547965976,133.87787989827422,132.27735885606822
2022-05-09,20.3172,7.318183,131.95353029752616,133.95336773671292,132.3490220297421
2022-05-10,20.372,7.318951,131.9786381220411,133.97856771401837,132.37291838094188
2022-05-11,20.2592,7.319811,132.00419065281085,134.0038561686744,132.3968190467607
2022-05-12,20.32,7.320672,132.0297481308345,134.02919592564297,132.42072402797746
2022-05-13,20.1443,7.321532,132.05531055706982,134.0545866399011,132.44463332537143
2022-05-16,20.0782,7.324115,132.13202753462735,134.1354266288451,132.52190771844005
2022-05-17,19.9637,7.324976,132.1576097632917,134.1623207818842,132.54767586716306
2022-05-18,19.9663,7.325837,132.18305010317115,134.18918566860143,132.57344902635947
2022-05-19,19.9267,7.326698,132.20849534031603,134.21604214312202,132.59922719700344
2022-05-20,19.8657,7.327559,132.23394547566903,134.24289653622083,132.62501038006954
2022-05-23,19.8282,7.330143,132.31032528040694,134.3234807671318,132.7023900135475
2022-05-24,19.887,7.331005,132.33579501802342,134.3503734473437,132.72819325605013
2022-05-25,19.8377,7.331867,132.3611593787352,134.3773133095883,132.7540015158499
2022-05-26,19.7933,7.331571,132.38652860094945,134.40422871217388,132.7798147939224
2022-05-27,19.5965,7.331275,132.41190268559797,134.4311356920719,132.80563309124344
2022-05-30,19.4953,7.330388,132.4880541234696,134.51197861251083,132.8831181084582
2022-05-31,19.694,7.330093,132.5134476671766,134.53896507821997,132.90895649253486
2022-06-01,19.7388,7.329797,132.53925098018067,134.56596630107245,132.93479990074172
2022-06-02,19.5585,7.329501,132.5650593176632,134.59299163263793,132.96064833405578
2022-06-03,19.5742,7.329206,132.59087268060256,134.620042954609,132.98650179345404
2022-06-06,19.5547,7.328319,132.66834293194827,134.70120710084097,133.06409233792832
2022-06-07,19.5998,7.328024,132.69417640650252,134.7283044936694,133.08996591143844
2022-06-08,19.59,7.327728,132.72115755570516,134.75542417862815,133.11584451592122
2022-06-09,19.6128,7.327433,132.74814419107483,134.7826099624943,133.1417281523549
2022-06-10,19.9297,7.327137,132.77513631372702,134.80981732989977,133.16761682171781
2022-06-13,20.4527,7.331594,132.85614561653733,134.89152296330704,133.24531303716972
2022-06-14,20.6583,7.333081,132.88315969947936,134.91880102683962,133.27122184803807
2022-06-15,20.6675,7.334567,132.90955177147526,134.94610521919742,133.29713569673072
2022-06-16,20.5728,7.336054,132.93594908522988,134.97347866179086,133.3230545842273
2022-06-17,20.476,7.337542,132.96235164178432,135.000932642277,133.34897851150757
2022-06-20,20.2442,7.342005,133.04159077866032,135.08341250350276,133.42678054185092
2022-06-21,20.1963,7.343494,133.06801431682888,135.11094512959286,133.4527246380674
2022-06-22,20.0465,7.344983,133.09573681981158,135.13854904629923,133.47867377896924
2022-06-23,20.0365,7.346472,133.1234650983157,135.16624306423225,133.50462796553734
2022-06-24,19.8707,7.347961,133.15119915354452,135.19399457124229,133.53058719875287
2022-06-27,19.8797,7.354275,133.23443599161521,135.28428482090337,133.61684426955117
2022-06-28,19.9847,7.356689,133.26219316578013,135.31441563745042,133.6456090068592
2022-06-29,20.1443,7.359103,133.29017822634498,135.34458135530315,133.67437993657595
2022-06-30,20.1335,7.361518,133.3181691637725,135.3747500384444,133.7031570600345
2022-07-01,20.3817,7.363934,133.3461659792969,135.40494725664536,133.73194037856825
2022-07-04,20.2877,7.371186,133.43019170679656,135.49559852363936,133.81832751795872
2022-07-05,20.5598,7.373605,133.45821204705499,135.52580275081027,133.84713563013273
2022-07-06,20.7228,7.376025,133.48675727574283,135.55603366341666,133.8759499440531
2022-07-07,20.6022,7.378445,133.51530860993793,135.58627772070514,133.90477046105494
2022-07-08,20.4423,7.380866,133.54386605094618,135.6165209932078,133.93359718247362
2022-07-11,20.7473,7.387652,133.629575027913,135.70730825194397,134.020114586589
2022-07-12,20.7882,7.389594,133.65815690923841,135.73760679333492,134.04896613903472
2022-07-13,20.7613,7.391535,133.68618799492353,135.76788382062801,134.07782390257853
2022-07-14,20.9415,7.393478,133.71422495935025,135.79819211502593,134.10668787855758
2022-07-15,20.611,7.395421,133.74226780375142,135.8285015170716,134.13555806830922
2022-07-18,20.3957,7.401252,133.8264316291348,135.91935141562607,134.22220593357807
2022-07-19,20.4407,7.403197,133.8544980057681,135.94963122669142,134.2511009917999
2022-07-20,20.4913,7.405143,133.88327672283938,135.97995554721226,134.28000227048562
2022-07-21,20.6562,7.407089,133.9120616273348,136.0103244039511,134.3089097709744
2022-07-22,20.515,7.409035,133.9408527205847,136.04071893339085,134.33782349460566
2022-07-25,20.4652,7.414877,134.0272631461684,136.13193761088326,134.42460201775268
2022-07-26,20.433,7.416859,134.05607900774484,136.16235553605384,134.45354064735372
2022-07-27,20.512,7.418842,134.08605543652297,136.19280295166678,134.48248550679864
2022-07-28,20.3778,7.420824,134.11603856836362,136.22329500699428,134.51143659742857
2022-07-29,20.3485,7.422808,134.14602840476573,136.25385064886044,134.54039392058493
2022-08-01,20.2633,7.428761,134.2360381563344,136.3456155013272,134.62730329863155
2022-08-02,20.5152,7.430747,134.26605482597768,136.37625993588676,134.65628556531388
2022-08-03,20.6305,7.432733,134.29592902317643,136.40696353551957,134.68527407123418
2022-08-04,20.3358,7.43472,134.3258098673841,136.43768314152422,134.71426881773561
2022-08-05,20.401,7.436707,134.3556973600796,136.46845249202758,134.74326980616166
2022-08-08,20.2789,7.442672,134.44539974388763,136.560805597569,134.83031023642624
2022-08-09,20.2715,7.444661,134.47531384533065,136.59161712933192,134.859336205991
2022-08-10,19.9562,7.446651,134.50631787602276,136.62246862258752,134.888368424202
2022-08-11,19.9595,7.447777,134.5373290548664,136.65344549030652,134.91740689240444
2022-08-12,19.874,7.448904,134.5683473835096,136.6844912551574,134.9464516119438
2022-08-15,19.8618,7.452286,134.66144528472276,136.78446615431002,135.04206125278114
2022-08-16,19.9303,7.453413,134.6924922290523,136.81775493388974,135.07394618391027
2022-08-17,20.0387,7.454541,134.72373340433322,136.85108753948484,135.10583864342593
2022-08-18,20.0835,7.455668,134.75498182583118,136.8844183821389,135.1377386331056
2022-08-19,20.1957,7.456796,134.78623749522689,136.91777559396064,135.1696461547273
2022-08-22,20.1598,7.460182,134.88004800761368,137.01793596386182,135.2654139290303
2022-08-23,19.9982,7.46131,134.91133268541546,137.05135692207563,135.297351596208
2022-08-24,19.9198,7.462439,134.94262461952445,137.0847936461825,135.32929680422376
2022-08-25,19.9437,7.463568,134.9739238116237,137.11830326240712,135.3612495548581
2022-08-26,19.9268,7.465516,135.00523026339667,137.15185154060532,135.39320984989186
2022-08-29,19.9945,7.471363,135.0991931935983,137.25259137176855,135.48913601920523
2022-08-30,20.1465,7.473313,135.13052870090849,137.28619843128033,135.5211265096542
2022-08-31,20.0962,7.475263,135.1618714763155,137.3198194399256,135.55312455341343
2022-09-01,20.2473,7.477214,135.19322152150517,137.35346661012778,135.5851301522663
2022-09-02,19.9753,7.479166,135.22457883816364,137.38713156325656,135.6171433079967
2022-09-05,19.962,7.485023,135.31869443381964,137.4881358469637,135.71322813429768
2022-09-06,20.138,7.486977,135.35008085322306,137.52181165628198,135.74527153538494
2022-09-07,20.0297,7.488931,135.38222649742568,137.55550297211764,135.77732250227524
2022-09-08,20.0203,7.490885,135.41437977621882,137.58926138513874,135.80938103675493
2022-09-09,19.9027,7.49284,135.44654069141566,137.62305865842842,135.84144714061082
2022-09-12,19.7957,7.498017,135.54306927356708,137.72461159799784,135.93769088630998
2022-09-13,20.055,7.499628,135.57526075251954,137.7585067726172,135.96978728554703
2022-09-14,19.9768,7.50124,135.60821307284132,137.79244855537337,136.00189126310056
2022-09-15,20.0525,7.502852,135.64117340240762,137.82643238351196,136.0340028207599
2022-09-19,19.9943,7.509303,135.773094852059,137.9626430986136,136.16252488825666
2022-09-20,20.0,7.510916,135.80609525705776,137.99675282920145,136.19467437329973
2022-09-21,20.0027,7.51253,135.83857554817337,138.03092619174234,136.22683144919344
2022-09-22,19.9608,7.514144,135.87106360749198,138.06515594434168,136.25899611773005
2022-09-23,20.1627,7.515759,135.90355943687143,138.09944020716293,136.2911683807023
2022-09-26,20.3517,7.521027,136.0010935639605,138.20247534445204,136.3877307541662
2022-09-27,20.357,7.523065,136.03362049217117,138.23686664654576,136.41993341281648
2022-09-28,20.3058,7.525104,136.06857357521432,138.27134599301777,136.45214367487227
2022-09-29,20.1927,7.527143,136.10353563925796,138.3058738844605,136.48436154212885
2022-09-30,20.0925,7.529183,136.1385066866097,138.34052718952825,136.51658701638186
2022-10-03,20.0008,7.535305,136.24347375159877,138.4504793836764,136.62184559318132
2022-10-04,19.9698,7.537347,136.27848075527106,138.48715568483442,136.65694981739622
2022-10-05,20.1267,7.53939,136.31255037545992,138.52387516947772,136.69206306144653
2022-10-06,20.1087,7.541433,136.3466285130538,138.56062824707996,136.7271853276498
2022-10-07,20.0502,7.543476,136.38071517018207,138.59736644298775,136.76231661832426
2022-10-10,19.9752,7.549611,136.4830262800748,138.70765566427065,136.86776466036562
2022-10-11,19.9652,7.550128,136.51714703664481,138.74443245797386,136.90293207211863
2022-10-12,20.0352,7.550645,136.55089710910667,138.78124405371335,136.93810851994272
2022-10-13,20.0398,7.551162,136.58465552533642,138.81809625656143,136.97329400615965
2022-10-14,20.0838,7.55168,136.61842228739687,138.8549736694378,137.0084885330918
2022-10-17,19.9913,7.553232,136.71977266919757,138.96568785279487,137.11412638141206
2022-10-18,20.0207,7.553749,136.7535728352186,139.00261605426277,137.14935709444063
2022-10-19,20.1272,7.554266,136.7870014863561,139.0395559994792,137.18459685980517
2022-10-20,20.0448,7.554784,136.82043830894168,139.07650305793914,137.21984567983165
2022-10-21,19.9647,7.555302,136.85388330497275,139.11346263862677,137.2551035568466
2022-10-24,19.9535,7.556854,136.9542673537211,139.2244061226582,137.36093155309678
2022-10-25,19.8712,7.557372,136.98774506351867,139.26143594734222,137.39622568134305
2022-10-26,19.8553,7.559441,137.02199199978455,139.29851043628997,137.43152887821952
2022-10-27,19.8365,7.56151,137.0562474977845,139.33562188111205,137.46684114605628
2022-10-28,19.8303,7.56358,137.09051155965898,139.37273934260762,137.5021624871841
2022-10-31,19.8245,7.569793,137.1933551499417,139.4841975460466,137.6081809736301
2022-11-01,19.7463,7.571865,137.22917785934197,139.5213778338147,137.6435386312414
2022-11-03,19.6673,7.576011,137.3008513417072,139.5957758970833,137.71428120365937
2022-11-04,19.5202,7.578085,137.33670211955754,139.63302470328517,137.7496661231353
2022-11-07,19.4647,7.58431,137.44431062910485,139.7449006216264,137.8558754426591
2022-11-08,19.4775,7.586386,137.4801988657691,139.7822144509938,137.89129674398814
2022-11-09,19.5887,7.588463,137.51529450542398,139.81956736496653,137.92672714662373
2022-11-10,19.394,7.59054,137.5503991042158,139.85696909923666,137.96216665290447
2022-11-11,19.5353,7.591303,137.58551266443158,139.89445853678689,137.99761526516946
2022-11-14,19.4015,7.593594,137.69090713650215,140.01363581067562,138.11264522474062
2022-11-15,19.3818,7.594358,137.72605656529615,140.05344246519013,138.15100984841416
2022-11-16,19.3137,7.595122,137.7619035972411,140.09330206395308,138.18938512892763
2022-11-17,19.4333,7.595886,137.7977599593718,140.13315082542906,138.22777106924121
2022-11-18,19.493,7.59665,137.8336256541168,140.1730089753701,138.26616767231602
2022-11-22,19.4667,7.599707,137.97718180783022,140.3327108569304,138.4198607714771
2022-11-23,19.3683,7.600471,138.0143589929284,140.37266163064595,138.45831073280252
2022-11-24,19.3692,7.601236,138.05154619521264,140.41266744928663,138.49677137467273
2022-11-25,19.3393,7.602,138.0887434173819,140.45272172281727,138.5352427000546
2022-11-28,19.325,7.610446,138.2003952302017,140.57301752291315,138.65072080695052
2022-11-29,19.216,7.613264,138.23763255891652,140.6131811864225,138.68923489606354
2022-11-30,19.3965,7.616082,138.27480312233791,140.65336335590737,138.72775968353469
2022-12-01,19.1433,7.618902,138.31198368051082,140.69358045023247,138.76629517233567
2022-12-02,19.3422,7.621722,138.34917423612268,140.73382936625978,138.8048413654391
2022-12-05,19.7567,7.63019,138.46080591447773,140.85476607846527,138.92054420030237
2022-12-06,19.803,7.633015,138.49803648673472,140.89512957673801,138.95913324035803
2022-12-07,19.6977,7.63584,138.5365081635366,140.935538691276,138.99773299959145
2022-12-08,19.6732,7.638667,138.57499052691537,140.97597427178934,139.03634348098024
2022-12-09,19.8192,7.641495,138.61348357983954,141.01644338320372,139.07496468750273
2022-12-13,19.6458,7.642589,138.76756274638868,141.17863676401367,139.2295568245264
2022-12-14,19.6955,7.642011,138.80533836069188,141.21923934778414,139.26823170142214
2022-12-15,19.7963,7.641433,138.8431242583567,141.25988381397107,139.3069173213392
2022-12-16,19.7932,7.640855,138.8809204421826,141.30058902665778,139.3456136872618
2022-12-19,19.7557,7.63912,138.9943707386315,141.42676677918317,139.46757666485738
2022-12-20,19.7482,7.638542,139.03220809511032,141.46886088490646,139.50825470805128
2022-12-21,19.6932,7.637964,139.0716005540706,141.5109950273067,139.54894461567443
2022-12-22,19.574,7.637387,139.11100417422762,141.55319635762652,139.58964639118733
2022-12-23,19.4287,7.636809,139.15041895874364,141.5954165644568,139.63036003805144
